n,mechanism,target_coupling_MHz,common_detuning_MHz,storage_leg_lab_frequency_GHz,readout_leg_lab_frequency_GHz,storage_leg_rotating_frequency_MHz,readout_leg_rotating_frequency_MHz,storage_matrix_element,readout_matrix_element,storage_amplitude_MHz,readout_amplitude_MHz,simulation_duration_ns,peak_target_probability,time_to_peak_target_ns,max_intermediate_probability,intermediate_at_target_peak,leakage_at_target_peak,final_target_probability,reduced_peak_target_probability,reduced_peak_time_ns,reduced_max_intermediate_probability,resonant_peak_time_ns,raman_peak_time_ns,peak_target_error_vs_reduced,peak_time_error_vs_reduced_ns,dominant_peak_states,dominant_final_states,source_label,intermediate_label,target_label
3,resonant_bright_state,8.0,0.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,4.618802153517006,8.0,80.0,0.6080690042598071,40.0,0.5114558094268,0.09046900243895173,0.30124678777375313,0.04620898993596897,0.9999047414776887,44.00000000000001,0.4999761848022583,44.19417382415922,,-0.39183573721788156,-4.000000000000007,"[[""|g,1,2>"", 0.6080690042598071], [""|g,2,1>"", 0.15028406971564504], [""|f,1,1>"", 0.14142819726361744], [""|f,0,2>"", 0.09046900243895173], [""|f,2,0>"", 0.0061957237663450735], [""|g,3,0>"", 0.003338797028145659]]","[[""|f,1,1>"", 0.27127859924655695], [""|g,0,3>"", 0.27099099995681575], [""|f,0,2>"", 0.15572147317990226], [""|g,3,0>"", 0.12211973576767757], [""|g,2,1>"", 0.11691585825388844], [""|g,1,2>"", 0.04620898993596897]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,8.0,4.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,4.618802153517006,8.0,120.00000000000001,0.5727335945848495,39.5,0.49511691360957477,0.08193379078906943,0.27189071034651247,0.18826058687137473,0.9270744120565977,43.50000000000001,0.4847459412799671,44.19417382415922,15.625,-0.35434081747174817,-4.000000000000007,"[[""|g,1,2>"", 0.5727335945848495], [""|g,2,1>"", 0.13421370559102402], [""|f,1,1>"", 0.12938627345157364], [""|f,0,2>"", 0.08193379078906943], [""|g,0,3>"", 0.07344190427956868], [""|f,2,0>"", 0.005441144037657972]]","[[""|g,0,3>"", 0.25130176971867857], [""|g,3,0>"", 0.20008058468781184], [""|g,1,2>"", 0.18826058687137473], [""|f,1,1>"", 0.17162923425450816], [""|g,2,1>"", 0.09746369179681894], [""|f,0,2>"", 0.05306758751746057]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,8.0,8.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,4.618802153517006,8.0,120.00000000000001,0.4818349073938864,38.0,0.45220679881307296,0.06421928790494973,0.20347289469363655,0.1263979947592454,0.7499472794000486,83.5,0.44444444444444453,44.19417382415922,31.25,-0.26811237200616217,-45.5,"[[""|g,1,2>"", 0.4818349073938864], [""|g,0,3>"", 0.2504729100075273], [""|f,1,1>"", 0.10136954977355551], [""|g,2,1>"", 0.09658310277618219], [""|f,0,2>"", 0.06421928790494973], [""|f,2,0>"", 0.0037368728460536026]]","[[""|f,1,1>"", 0.25026773411306674], [""|g,0,3>"", 0.1727431551100385], [""|g,3,0>"", 0.16412449028366044], [""|g,1,2>"", 0.1263979947592454], [""|g,2,1>"", 0.12616420987411633], [""|f,2,0>"", 0.08916702944118193]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,8.0,12.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,4.618802153517006,8.0,120.00000000000001,0.474679172601259,71.0,0.3953080859967114,0.12088372079517139,0.3814027774226294,0.14368304422459752,0.9902330747210202,78.00000000000001,0.3902427104607191,44.19417382415922,46.875,-0.5155539021197612,-7.000000000000014,"[[""|g,1,2>"", 0.474679172601259], [""|f,1,1>"", 0.17463466321683882], [""|g,2,1>"", 0.1694211108803941], [""|f,0,2>"", 0.12088372079517139], [""|g,3,0>"", 0.031367185122963444], [""|g,0,3>"", 0.023034329180940182]]","[[""|g,2,1>"", 0.2572523327027786], [""|f,1,1>"", 0.19651650510874275], [""|g,0,3>"", 0.1454004688648658], [""|g,1,2>"", 0.14368304422459752], [""|f,2,0>"", 0.12143404921575447], [""|g,3,0>"", 0.10360765526767574]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,8.0,16.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,4.618802153517006,8.0,120.00000000000001,0.5160011539410486,66.5,0.33633022294209564,0.08613954038547417,0.28209968530421137,0.15825063313293386,0.9420348283529578,72.00000000000001,0.33332883472155034,44.19417382415922,62.5,-0.4260336744119092,-5.500000000000014,"[[""|g,1,2>"", 0.5160011539410486], [""|g,2,1>"", 0.13663429944617045], [""|f,1,1>"", 0.12863785545978051], [""|g,0,3>"", 0.11575962036926589], [""|f,0,2>"", 0.08613954038547417], [""|g,3,0>"", 0.013173234919828187]]","[[""|g,2,1>"", 0.5423315138216118], [""|g,3,0>"", 0.19943622394633595], [""|g,1,2>"", 0.15825063313293386], [""|f,2,0>"", 0.05985635232027813], [""|f,1,1>"", 0.018918570939677335], [""|g,0,3>"", 0.016783416348196682]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,8.0,20.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,4.618802153517006,8.0,120.00000000000001,0.4705495125594404,61.5,0.28239571004336267,0.061436544465391436,0.18471303550113688,0.2291981152570977,0.9995053283828594,99.50000000000001,0.28069364470465324,44.19417382415922,78.125,-0.5289558158234191,-38.000000000000014,"[[""|g,1,2>"", 0.4705495125594404], [""|g,0,3>"", 0.28330090747403125], [""|g,2,1>"", 0.09090567013652119], [""|f,1,1>"", 0.08687634780157612], [""|f,0,2>"", 0.061436544465391436], [""|g,3,0>"", 0.005173846572479556]]","[[""|g,2,1>"", 0.4136785702448302], [""|g,1,2>"", 0.2291981152570977], [""|g,3,0>"", 0.20170617873749433], [""|f,0,2>"", 0.06539814086455012], [""|f,1,1>"", 0.06058370590022381], [""|g,0,3>"", 0.0292235712885617]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,resonant_bright_state,10.0,0.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,5.773502691896258,10.0,80.0,0.6080388657349403,32.0,0.5114602530941714,0.09045378040764714,0.3012915903538157,0.17049756909680647,0.9999173871972258,35.5,0.49999569857444026,35.35533905932738,,-0.3918785214622855,-3.5,"[[""|g,1,2>"", 0.6080388657349403], [""|g,2,1>"", 0.15030694654412205], [""|f,1,1>"", 0.14144685720202943], [""|f,0,2>"", 0.09045378040764714], [""|f,2,0>"", 0.006197838533082622], [""|g,3,0>"", 0.003339948074581541]]","[[""|g,0,3>"", 0.5393530181198181], [""|g,1,2>"", 0.17049756909680647], [""|f,2,0>"", 0.12035904073566703], [""|f,1,1>"", 0.10427042490681027], [""|g,2,1>"", 0.04293322388120201], [""|g,3,0>"", 0.02139967245080873]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,10.0,4.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,5.773502691896258,10.0,120.00000000000001,0.5850577490000373,31.500000000000004,0.5008961611928441,0.09208223197124622,0.27529890272433355,0.18449258960522633,0.9523946077621376,35.0,0.49019603004128187,35.35533905932738,9.999999999999998,-0.3673368587621003,-3.4999999999999964,"[[""|g,1,2>"", 0.5850577490000373], [""|g,2,1>"", 0.13447111979126916], [""|f,1,1>"", 0.13259100415173208], [""|f,0,2>"", 0.09208223197124622], [""|g,0,3>"", 0.04756111630438293], [""|f,2,0>"", 0.00543147888470611]]","[[""|g,3,0>"", 0.2583866562488629], [""|g,0,3>"", 0.25085648567076413], [""|g,1,2>"", 0.18449258960522633], [""|g,2,1>"", 0.16778701741005989], [""|f,0,2>"", 0.06203624210279179], [""|f,1,1>"", 0.04458966528613421]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,10.0,8.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,5.773502691896258,10.0,120.00000000000001,0.5222610345094649,31.0,0.4718104256648367,0.0707900568333248,0.23431238150344924,0.22325920887604628,0.8280953214227599,34.0,0.4629625404333022,35.35533905932738,19.999999999999996,-0.30583428691329495,-3.0,"[[""|g,1,2>"", 0.5222610345094649], [""|g,0,3>"", 0.17263652715376102], [""|f,1,1>"", 0.11396236138888587], [""|g,2,1>"", 0.11358861929054863], [""|f,0,2>"", 0.0707900568333248], [""|f,2,0>"", 0.004506246969828814]]","[[""|g,0,3>"", 0.5045885543071508], [""|g,3,0>"", 0.22678485989202918], [""|g,1,2>"", 0.22325920887604628], [""|g,2,1>"", 0.024967789831131872], [""|f,0,2>"", 0.01766045850694241], [""|f,2,0>"", 0.0015187612883457815]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,10.0,12.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,5.773502691896258,10.0,120.00000000000001,0.43779012887506585,29.500000000000004,0.430468738593215,0.06293651382639844,0.16982043227578014,0.1956355221185915,0.8863578809819612,65.0,0.42370049008437644,35.35533905932738,29.999999999999996,-0.44856775210689537,-35.5,"[[""|g,1,2>"", 0.43779012887506585], [""|g,0,3>"", 0.32945292502275564], [""|f,1,1>"", 0.08828229187575547], [""|g,2,1>"", 0.07738008800169609], [""|f,0,2>"", 0.06293651382639844], [""|f,2,0>"", 0.0028850699212197815]]","[[""|g,0,3>"", 0.3341535704307224], [""|g,3,0>"", 0.25276986970460585], [""|g,1,2>"", 0.1956355221185915], [""|g,2,1>"", 0.1321575611405079], [""|f,1,1>"", 0.05155511105528775], [""|f,2,0>"", 0.03008339853471859]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,10.0,16.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,5.773502691896258,10.0,120.00000000000001,0.4920937752064634,56.00000000000001,0.3834729403695521,0.11601606633977708,0.3592152883328646,0.17966681688974734,0.9994166681099966,61.5,0.3787697217700622,35.35533905932738,39.99999999999999,-0.5073228929035332,-5.499999999999993,"[[""|g,1,2>"", 0.4920937752064634], [""|f,1,1>"", 0.16429113634401646], [""|g,2,1>"", 0.16272612138175357], [""|f,0,2>"", 0.11601606633977708], [""|g,0,3>"", 0.03267487012089483], [""|g,3,0>"", 0.027064093786948386]]","[[""|g,1,2>"", 0.17966681688974734], [""|f,1,1>"", 0.17719473251077478], [""|g,3,0>"", 0.17160878889726097], [""|g,2,1>"", 0.15820916899248952], [""|g,0,3>"", 0.1477806831474487], [""|f,2,0>"", 0.12334079543171483]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,10.0,20.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,5.773502691896258,10.0,120.00000000000001,0.5158545861283641,53.00000000000001,0.3364300693618586,0.09043762782855859,0.2769423505278321,0.15906119258886983,0.9418968195239075,57.50000000000001,0.3333281321575764,35.35533905932738,50.0,-0.42604223339554337,-4.5,"[[""|g,1,2>"", 0.5158545861283641], [""|g,2,1>"", 0.13307716058546357], [""|f,1,1>"", 0.12716118281094915], [""|g,0,3>"", 0.11676543551524522], [""|f,0,2>"", 0.09043762782855859], [""|g,3,0>"", 0.013435454932740797]]","[[""|g,2,1>"", 0.2546464993630654], [""|g,3,0>"", 0.17177306964719843], [""|g,1,2>"", 0.15906119258886983], [""|g,0,3>"", 0.13819840454911642], [""|f,2,0>"", 0.1271346679545078], [""|f,1,1>"", 0.12143354550503774]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,resonant_bright_state,12.0,0.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,6.92820323027551,12.0,80.0,0.6080394776704299,26.500000000000004,0.5114628980667,0.09652164980567214,0.2953207757986803,0.23686792329519718,0.9999921256621527,29.500000000000004,0.4998599640338528,29.462782549439478,,-0.3919526479917228,-3.0,"[[""|g,1,2>"", 0.6080394776704299], [""|g,2,1>"", 0.1456304591852481], [""|f,1,1>"", 0.1405848831892332], [""|f,0,2>"", 0.09652164980567214], [""|f,2,0>"", 0.005957705318501416], [""|g,3,0>"", 0.003147728105697794]]","[[""|g,0,3>"", 0.4073294649586689], [""|g,1,2>"", 0.23686792329519718], [""|g,3,0>"", 0.16422964025015724], [""|f,1,1>"", 0.12693110400253893], [""|f,0,2>"", 0.038105965785601145], [""|f,2,0>"", 0.01984718236446492]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,12.0,4.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,6.92820323027551,12.0,120.00000000000001,0.591940629366156,26.500000000000004,0.5041003449161289,0.08708588240128846,0.28722312866516286,0.20116672971752936,0.9662634991368868,29.500000000000004,0.49310566011298534,29.462782549439478,6.944444444444445,-0.3743228697707308,-3.0,"[[""|g,1,2>"", 0.591940629366156], [""|g,2,1>"", 0.14245598317975625], [""|f,1,1>"", 0.13584691928342946], [""|f,0,2>"", 0.08708588240128846], [""|g,0,3>"", 0.03375035956739265], [""|f,2,0>"", 0.005826322262646389]]","[[""|g,0,3>"", 0.22039601070343975], [""|g,1,2>"", 0.20116672971752936], [""|f,1,1>"", 0.19909059751234714], [""|f,2,0>"", 0.14351002448332376], [""|g,2,1>"", 0.11664231605729489], [""|f,0,2>"", 0.07858940894781885]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,12.0,8.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,6.92820323027551,12.0,120.00000000000001,0.5464602641402481,26.0,0.48323059211015573,0.0788253898766158,0.2501805838963098,0.06672070960587455,0.9831241680112404,114.50000000000001,0.4736828535119519,29.462782549439478,13.88888888888889,-0.4366639038709923,-88.50000000000001,"[[""|g,1,2>"", 0.5464602641402481], [""|g,0,3>"", 0.12453376208682629], [""|g,2,1>"", 0.12163703517275512], [""|f,1,1>"", 0.12121547563898159], [""|f,0,2>"", 0.0788253898766158], [""|f,2,0>"", 0.004863437717863927]]","[[""|g,0,3>"", 0.3316273365393725], [""|f,1,1>"", 0.2024977597481809], [""|f,0,2>"", 0.12177290222573592], [""|g,3,0>"", 0.11874186475350679], [""|f,2,0>"", 0.10901677741553129], [""|g,1,2>"", 0.06672070960587455]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,12.0,12.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,6.92820323027551,12.0,120.00000000000001,0.481133437341698,25.000000000000004,0.4522050925818839,0.07515859035751625,0.1961425245424646,0.1622827839385883,0.7499868512703946,55.5,0.4444268987119598,29.462782549439478,20.833333333333336,-0.26885341392869655,-30.499999999999996,"[[""|g,1,2>"", 0.481133437341698], [""|g,0,3>"", 0.24756544775832118], [""|f,1,1>"", 0.10048662201098085], [""|g,2,1>"", 0.09062582847036618], [""|f,0,2>"", 0.07515859035751625], [""|f,2,0>"", 0.003450713086225192]]","[[""|g,0,3>"", 0.3035631891965586], [""|g,3,0>"", 0.17764596528691523], [""|g,1,2>"", 0.1622827839385883], [""|f,0,2>"", 0.13535335092239492], [""|f,1,1>"", 0.1342894968923578], [""|g,2,1>"", 0.04403020061389594]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,12.0,16.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,6.92820323027551,12.0,120.00000000000001,0.4360003056459088,48.50000000000001,0.41511426883278985,0.12521612838442403,0.41957918221924156,0.2235609997904881,0.9472693839503968,53.5,0.4090873941196228,29.462782549439478,27.77777777777778,-0.511269078304488,-4.999999999999993,"[[""|g,1,2>"", 0.4360003056459088], [""|f,1,1>"", 0.19356982000148867], [""|g,2,1>"", 0.17742256703944562], [""|f,0,2>"", 0.12521612838442403], [""|g,3,0>"", 0.040949682748301415], [""|g,0,3>"", 0.019204383750425547]]","[[""|g,0,3>"", 0.4757502376172445], [""|g,1,2>"", 0.2235609997904881], [""|g,3,0>"", 0.2036099219973006], [""|f,0,2>"", 0.06298223439736769], [""|f,1,1>"", 0.01791199017652761], [""|g,2,1>"", 0.015747887040637235]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,12.0,20.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,6.92820323027551,12.0,120.00000000000001,0.5010589773019882,46.50000000000001,0.37541056875511225,0.10513721314210442,0.35389829308890763,0.20974398728151597,0.9991115292517477,51.0,0.3711245273730455,29.462782549439478,34.72222222222223,-0.4980525519497595,-4.499999999999993,"[[""|g,1,2>"", 0.5010589773019882], [""|g,2,1>"", 0.16314209189845347], [""|f,1,1>"", 0.16122590968979503], [""|f,0,2>"", 0.10513721314210442], [""|g,0,3>"", 0.039905516466999635], [""|g,3,0>"", 0.024098770758929248]]","[[""|g,0,3>"", 0.37999311158334736], [""|g,1,2>"", 0.20974398728151597], [""|g,3,0>"", 0.18594805876420087], [""|g,2,1>"", 0.12127208221357264], [""|f,2,0>"", 0.06702756954636346], [""|f,1,1>"", 0.035519054661836365]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,resonant_bright_state,14.0,0.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,8.082903768654761,14.0,80.0,0.6077808623437936,23.0,0.5114251772405789,0.08450673908764035,0.3073726779206867,0.12079831005026115,0.999559720655172,76.0,0.49988991804575594,25.25381361380527,,-0.3917788583113784,-53.0,"[[""|g,1,2>"", 0.6077808623437936], [""|g,2,1>"", 0.15512046055982692], [""|f,1,1>"", 0.14225950167222623], [""|f,0,2>"", 0.08450673908764035], [""|f,2,0>"", 0.0064481366768819924], [""|g,3,0>"", 0.003544579011751827]]","[[""|f,1,1>"", 0.22720160179217366], [""|f,2,0>"", 0.2076050193215966], [""|g,2,1>"", 0.1509356869534304], [""|g,0,3>"", 0.14617499557515665], [""|g,1,2>"", 0.12079831005026115], [""|f,0,2>"", 0.08879123440218675]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,14.0,4.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,8.082903768654761,14.0,120.00000000000001,0.595998227813713,22.500000000000004,0.505851741613804,0.0986714514158653,0.28072083578707063,0.20356875730420765,0.9751634073011953,25.000000000000004,0.4949223854404947,25.25381361380527,5.1020408163265305,-0.3791651794874823,-2.5,"[[""|g,1,2>"", 0.595998227813713], [""|g,2,1>"", 0.136585326066742], [""|f,1,1>"", 0.13577546005908364], [""|f,0,2>"", 0.0986714514158653], [""|g,0,3>"", 0.024609484983350985], [""|f,2,0>"", 0.005518948200038153]]","[[""|g,0,3>"", 0.30953621410000254], [""|g,2,1>"", 0.2663278426032732], [""|g,1,2>"", 0.20356875730420765], [""|f,0,2>"", 0.12222863598010962], [""|f,2,0>"", 0.0627351448362755], [""|g,3,0>"", 0.03543711458347403]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,14.0,8.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,8.082903768654761,14.0,120.00000000000001,0.561787606262879,22.500000000000004,0.49033880524122836,0.07893732062568434,0.265035706248132,0.33045316441918,0.9058952622519262,25.000000000000004,0.4803012370963477,25.25381361380527,10.204081632653061,-0.34410765598904713,-2.5,"[[""|g,1,2>"", 0.561787606262879], [""|g,2,1>"", 0.13048187025405625], [""|f,1,1>"", 0.12652787957843395], [""|g,0,3>"", 0.09423936686330457], [""|f,0,2>"", 0.07893732062568434], [""|f,2,0>"", 0.005280803316897563]]","[[""|g,2,1>"", 0.4825277964828433], [""|g,1,2>"", 0.33045316441918], [""|f,2,0>"", 0.07539672832334157], [""|g,3,0>"", 0.05085032084025834], [""|f,0,2>"", 0.04483474101123596], [""|f,1,1>"", 0.01568320209811591]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,14.0,12.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,8.082903768654761,14.0,120.00000000000001,0.5107291784310377,22.000000000000004,0.466310756839224,0.06997098290387174,0.2253262232076363,0.21506114764503736,0.9378708209590477,96.50000000000001,0.45789567286782973,25.25381361380527,15.306122448979592,-0.42714164252801,-74.50000000000001,"[[""|g,1,2>"", 0.5107291784310377], [""|g,0,3>"", 0.19397361545745434], [""|f,1,1>"", 0.11064008713475965], [""|g,2,1>"", 0.10831652638504013], [""|f,0,2>"", 0.06997098290387174], [""|f,2,0>"", 0.004269328085851204]]","[[""|g,0,3>"", 0.3018867237383637], [""|g,2,1>"", 0.277646490413316], [""|g,1,2>"", 0.21506114764503736], [""|f,2,0>"", 0.08245579876578882], [""|f,1,1>"", 0.079250137145887], [""|g,3,0>"", 0.04309280209378753]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,14.0,16.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,8.082903768654761,14.0,120.00000000000001,0.45001965726229415,21.5,0.4368004025288241,0.05469246361237841,0.1856930273017911,0.04490740750007862,0.9607932369428187,117.0,0.4298141887885594,25.25381361380527,20.408163265306122,-0.5107735796805246,-95.5,"[[""|g,1,2>"", 0.45001965726229415], [""|g,0,3>"", 0.3095948518235363], [""|f,1,1>"", 0.09318122596026186], [""|g,2,1>"", 0.0875791808739608], [""|f,0,2>"", 0.05469246361237841], [""|f,2,0>"", 0.0033617218420276436]]","[[""|g,0,3>"", 0.5333901988878643], [""|f,1,1>"", 0.16003617617820037], [""|g,3,0>"", 0.0900654260896146], [""|f,0,2>"", 0.06813801680662605], [""|f,2,0>"", 0.059255898422160495], [""|g,1,2>"", 0.04490740750007862]]","|g,0,3>","|f,0,2>","|g,1,2>"
3,detuned_raman_like,14.0,20.0,6.792753350441636,3.437463594362842,-267.03137852446076,-267.03137852446076,1.7320508075688772,1.0,8.082903768654761,14.0,120.00000000000001,0.4600955145500497,41.0,0.40386865507734343,0.12241725859363703,0.3981285159434028,0.13260591484280312,0.9762795386434429,45.00000000000001,0.3983440809171539,25.25381361380527,25.510204081632654,-0.5161840240933931,-4.000000000000007,"[[""|g,1,2>"", 0.4600955145500497], [""|f,1,1>"", 0.18277356706807563], [""|g,2,1>"", 0.17295573859238722], [""|f,0,2>"", 0.12241725859363703], [""|g,3,0>"", 0.035885133478986114], [""|g,0,3>"", 0.019358710912910426]]","[[""|g,0,3>"", 0.39429516987346996], [""|f,0,2>"", 0.15403423265229296], [""|g,3,0>"", 0.1539920013605744], [""|g,1,2>"", 0.13260591484280312], [""|f,1,1>"", 0.13182195379038125], [""|g,2,1>"", 0.02290702937464967]]","|g,0,3>","|f,0,2>","|g,1,2>"
